EwEVersion,"6.6.15613.0 (compiled 02/10/2018)"
Date,"02/10/2018 09:42:53"
ModelName,"Tampa Bay"
EcosimScenario,"TampaBay Flabay Nut better fix seagrass"
TimeSeries,(none)
StartYear,0

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
546,0.0002040856,0.01822879,0.2006404,0.07763331,0.0175962,0.0002493703,0.00416214,0.0278958,0.08803281,0.242007,8.802111E-05,0.02792456,0.1823168,1.702786E-05,0.002247471,0.08893631,0.03147839,0.4139377,2.682176,1.212513E-06,0.01232999,0.009359304,0.08658041,0.02000488,0.3665088,0.2170047,0.6214843,0.08625968,0.07372351,0.1711553,0.0349357,0.1046414,0.1314754,0.04670087,0.03302079,1.276585,0.07715475,0.07704865,0.1149769,0.8668674,0.0484903,0.07950545,0.02257403,1.543572,6.226747,1.120266,0.7264464,18.13867,27.90282,156.0865,23.33846,9.401989
547,0.0001969554,0.01795188,0.20186,0.07833732,0.01793936,0.000238626,0.004004065,0.02688142,0.09036286,0.2436551,8.398201E-05,0.02754762,0.1840992,1.624892E-05,0.002287576,0.08971286,0.03266684,0.4079106,2.672066,1.17864E-06,0.01246237,0.009117592,0.08317441,0.02023488,0.3645989,0.2199258,0.6244377,0.0866597,0.07382482,0.1717024,0.03500388,0.1050121,0.1309325,0.04716478,0.03312982,1.269338,0.07638358,0.0771113,0.1149811,0.8654124,0.04831646,0.08036471,0.02308104,1.555498,6.142333,1.081805,0.6989897,18.1672,27.187,149.881,22.65567,9.168576
548,0.0001911295,0.01770191,0.2026615,0.07889728,0.01828047,0.0002305004,0.00381388,0.02603301,0.09240186,0.245048,8.035448E-05,0.0270482,0.1854945,1.577683E-05,0.002334202,0.09029124,0.04409734,0.4161907,2.643657,1.148599E-06,0.0125794,0.008861942,0.07963243,0.02044922,0.3611958,0.2224573,0.6259862,0.08679779,0.07366421,0.1716893,0.03494541,0.1050493,0.1298066,0.04757718,0.03313332,1.258652,0.07530811,0.07693306,0.1145989,0.8610286,0.04800648,0.08114732,0.02351792,1.567433,6.045638,1.052569,0.6770039,18.15952,27.04758,146.7539,22.48239,9.005177
549,0.0001856436,0.01744682,0.2030434,0.07938101,0.01859494,0.0002228954,0.003626602,0.02543007,0.09403254,0.2462059,7.70983E-05,0.02649323,0.1865825,1.54084E-05,0.002359861,0.09068814,0.06096898,0.4302965,2.603904,1.117622E-06,0.01267934,0.008589949,0.07615235,0.02064424,0.3570725,0.2246275,0.6264141,0.08673169,0.07332147,0.1712193,0.03480345,0.1048512,0.1283485,0.04793356,0.03306272,1.246112,0.07415949,0.07659485,0.113954,0.8528772,0.04752574,0.08184901,0.02387717,1.579317,5.947118,1.027412,0.6557757,18.11573,26.71058,142.634,22.15077,8.845588
550,0.0001795911,0.01711241,0.2029922,0.07982469,0.01886168,0.0002144051,0.003452189,0.02506549,0.09515367,0.2471882,7.396937E-05,0.02592478,0.1874662,1.496428E-05,0.002340305,0.09092538,0.07514101,0.4428721,2.557002,1.081269E-06,0.01276129,0.008286707,0.07287189,0.02081708,0.3521821,0.2263639,0.6256239,0.08645969,0.07279988,0.1703166,0.03457713,0.10439,0.1265485,0.04823122,0.03291538,1.231024,0.07288381,0.07609016,0.1130475,0.8405662,0.04685497,0.08246876,0.02415148,1.59104,5.834492,0.994615,0.6295635,18.00601,26.04192,136.3868,21.5279,8.629597
551,0.0001727609,0.01664498,0.2025,0.08020596,0.01906183,0.0002049058,0.003287034,0.02489384,0.09574072,0.2479725,7.104059E-05,0.02536329,0.1881635,1.448119E-05,0.002266304,0.09100129,0.07943492,0.4495468,2.506144,1.038266E-06,0.01282323,0.00793822,0.06988637,0.02096473,0.3460987,0.2275573,0.6233486,0.08594252,0.07205494,0.1689258,0.03424015,0.1035881,0.124271,0.04846466,0.03267026,1.212212,0.07134499,0.07537312,0.1118151,0.8238485,0.0459784,0.0830026,0.02432961,1.602418,5.695236,0.9501837,0.5961183,17.80724,25.13777,128.2866,20.68859,8.340282
552,0.0001652817,0.01604801,0.2015964,0.08045066,0.01918117,0.0001943123,0.003128091,0.02484834,0.09590989,0.2484128,6.826707E-05,0.02482457,0.18865,1.389412E-05,0.002147898,0.09089251,0.0696376,0.4471174,2.456769,9.921107E-07,0.01286252,0.007553728,0.06724916,0.02108423,0.3385431,0.2281308,0.6194115,0.08514639,0.07104946,0.1669822,0.03377258,0.1024018,0.1214245,0.04862586,0.03231196,1.189303,0.0694766,0.07440967,0.1102039,0.8029832,0.04490092,0.08344152,0.02439844,1.613239,5.529109,0.8995363,0.5585102,17.52405,24.27428,119.8934,19.87455,8.016119
553,0.0001569657,0.01535356,0.2003114,0.08046757,0.01920675,0.0001817953,0.002970995,0.0248349,0.09588846,0.2482687,6.527909E-05,0.02430768,0.1887087,1.309938E-05,0.002010588,0.09056044,0.04838336,0.4288479,2.414621,9.436342E-07,0.0128764,0.007148282,0.06494913,0.02117348,0.3295909,0.2280496,0.6137986,0.08406755,0.06978346,0.164469,0.03317571,0.1008392,0.118034,0.04870726,0.03184095,1.162712,0.06732204,0.07320353,0.1082172,0.7782472,0.04362787,0.08377298,0.02434707,1.623301,5.342205,0.8469273,0.518716,17.16657,23.43409,111.3442,19.07816,7.675859
554,0.0001481584,0.01460442,0.1986679,0.08017675,0.01912917,0.0001678337,0.0028172,0.02471509,0.09591822,0.2473091,6.190476E-05,0.02378737,0.1877752,1.223377E-05,0.001882283,0.089974,0.0265687,0.3875465,2.385208,8.944346E-07,0.01286309,0.00673408,0.06294394,0.02123133,0.3194696,0.2273109,0.6065989,0.08272012,0.06827831,0.1614098,0.03246211,0.09893622,0.1141779,0.04870335,0.03126644,1.133181,0.06495567,0.07177592,0.1058878,0.750427,0.04218657,0.08398239,0.02416828,1.632421,5.142858,0.7959406,0.4792259,16.75097,22.69676,103.2167,18.37244,7.343854
555,0.0001393458,0.01384873,0.1966741,0.07955129,0.01897088,0.0001540029,0.002669168,0.02435886,0.09617513,0.2454229,5.819269E-05,0.0232124,0.1859028,1.141795E-05,0.001781228,0.08912132,0.01855804,0.3319158,2.365832,8.46936E-07,0.01282186,0.006333007,0.06116766,0.02125755,0.3085436,0.2259473,0.598008,0.08113645,0.06657594,0.1578702,0.03165423,0.09675467,0.1099836,0.04861163,0.03060578,1.101768,0.06248398,0.07016878,0.1032822,0.720632,0.04062048,0.0840544,0.0238599,1.640441,4.940795,0.7493712,0.442004,16.29613,22.08597,95.78927,17.78239,7.037965
556,0.000131356,0.01312383,0.1943336,0.07861999,0.01875763,0.000142023,0.00252571,0.0236933,0.09673041,0.2426532,5.442786E-05,0.02253533,0.1835718,1.069079E-05,0.001710732,0.08801646,0.01773614,0.2836711,2.34001,8.034362E-07,0.0127534,0.005965082,0.05955352,0.02125286,0.2972317,0.2240192,0.5882922,0.0793612,0.06473071,0.1539487,0.03077977,0.09436959,0.1056003,0.04843312,0.02988089,1.069637,0.06001833,0.06843593,0.1004871,0.6902634,0.03898951,0.08397452,0.02342542,1.647235,4.745221,0.7090318,0.4085026,15.82111,21.61812,89.25257,17.32541,6.770989
557,0.0001246722,0.01244605,0.1916489,0.077438,0.01850487,0.0001329562,0.002381191,0.0227433,0.09748614,0.2391846,5.115503E-05,0.02172749,0.1809108,1.005545E-05,0.001664282,0.08669122,0.02306868,0.2619394,2.290336,7.649398E-07,0.01265939,0.005637568,0.05804538,0.02121874,0.2859226,0.2215969,0.5777303,0.07744371,0.06279958,0.1497595,0.02986637,0.09185304,0.1011709,0.04817213,0.029114,1.037774,0.05765105,0.06663308,0.09759331,0.6606905,0.03735706,0.08373083,0.02287395,1.652701,4.561961,0.6746123,0.3787823,15.33834,21.22573,83.37606,16.94519,6.539315
558,0.0001189655,0.0118158,0.1886175,0.07606208,0.01822129,0.0001265134,0.002230941,0.02161484,0.098224,0.2352921,4.861974E-05,0.02078669,0.1780455,9.462646E-06,0.001632194,0.0851811,0.03271918,0.2640637,2.216971,7.30347E-07,0.01254187,0.005346588,0.05658086,0.02115711,0.2748173,0.2187263,0.5665036,0.07542274,0.06082328,0.1454,0.02893191,0.0892454,0.09677978,0.0478349,0.02831957,1.006489,0.05540982,0.06479689,0.0946634,0.6328125,0.03577047,0.08331462,0.02221851,1.656739,4.389153,0.6423054,0.3507701,14.84466,20.7377,77.42143,16.49166,6.313733
559,0.000114469,0.01123515,0.1852772,0.07454438,0.01791004,0.0001220959,0.002084724,0.02045051,0.0986283,0.2313021,4.682679E-05,0.01974184,0.1751262,8.923622E-06,0.001606572,0.0835231,0.0419789,0.2755428,2.134443,7.007495E-07,0.01240327,0.005088047,0.05513158,0.02106988,0.2639639,0.2154557,0.5547552,0.07332403,0.05882462,0.1409376,0.02798511,0.0865738,0.09246072,0.04742785,0.02750598,0.9759833,0.05328117,0.06294539,0.09172974,0.6076675,0.03428749,0.08272021,0.02147432,1.65924,4.226642,0.6126025,0.3252332,14.34765,20.35334,72.09921,16.12952,6.109249
560,0.0001122005,0.01073392,0.1817763,0.07294837,0.01757257,0.0001204113,0.001973229,0.01937216,0.09837011,0.2275795,4.606904E-05,0.01864552,0.1722646,8.598961E-06,0.001581095,0.08176883,0.04669389,0.2889264,2.059006,6.830449E-07,0.01224764,0.004889516,0.0537503,0.02095925,0.2537784,0.2119371,0.5429233,0.07120214,0.05686087,0.1364876,0.02705462,0.08394252,0.08835891,0.04695929,0.02669935,0.948155,0.05138491,0.06114269,0.0888901,0.5872365,0.03301402,0.0819483,0.02066278,1.66016,4.093788,0.5972516,0.3090803,13.89903,20.65202,69.71472,16.36643,6.024654
561,0.0001121538,0.01032745,0.1782767,0.07134757,0.0172122,0.0001204357,0.001917477,0.01844293,0.09716805,0.2245087,4.61707E-05,0.0175657,0.1695608,8.504784E-06,0.001551537,0.07997827,0.04476054,0.3013597,1.997858,6.773411E-07,0.01208051,0.004765344,0.05250099,0.02082878,0.2451167,0.2083684,0.5316444,0.06915762,0.05504284,0.1322595,0.02619662,0.08150654,0.08476058,0.04644376,0.02594574,0.9254076,0.04996129,0.05951222,0.08633287,0.5725748,0.03202021,0.08101261,0.01981594,1.659589,4.008181,0.5996605,0.3033984,13.52999,21.21957,69.196,16.87523,6.052982
562,0.0001141038,0.01001874,0.174918,0.0698115,0.01683375,0.0001223292,0.001922017,0.01767681,0.0948972,0.2223864,4.696212E-05,0.01656859,0.1670672,8.600486E-06,0.001518139,0.07821717,0.03596503,0.3098238,1.954653,6.821686E-07,0.01190909,0.004714955,0.05145504,0.02068311,0.2385269,0.2048982,0.5213971,0.06727919,0.05346271,0.1284548,0.02545545,0.07937295,0.08186494,0.04590032,0.02528129,0.9087672,0.049107,0.05813789,0.08419476,0.5645814,0.03136826,0.07994135,0.01897117,1.65769,3.971841,0.6153947,0.3069532,13.24596,21.84566,69.9029,17.46995,6.158948
563,0.00011995,0.009852002,0.1719216,0.068397,0.01644027,0.0001303385,0.001993709,0.01707556,0.09175035,0.2212567,4.91838E-05,0.01573746,0.1646891,9.010579E-06,0.00148844,0.07656113,0.02509772,0.3081765,1.940757,7.060703E-07,0.01174257,0.004762539,0.05077508,0.02052733,0.2345128,0.2017241,0.5127657,0.06565496,0.05220886,0.1252684,0.02487385,0.0776723,0.07985916,0.04535029,0.02474386,0.8999015,0.04891126,0.05709879,0.08260327,0.5652869,0.03117084,0.07877705,0.01816828,1.654729,3.997902,0.652227,0.3262175,13.08905,23.13945,74.25514,18.6811,6.420281
564,0.0001317187,0.009907571,0.1696058,0.06714674,0.01604276,0.0001488449,0.002141348,0.01666511,0.08823859,0.2208862,5.371442E-05,0.0151504,0.1624311,9.920468E-06,0.001473061,0.07510364,0.01841985,0.2890714,1.97275,7.58423E-07,0.0115928,0.004957682,0.05070248,0.02036789,0.2342091,0.1991505,0.5067174,0.06443401,0.05144092,0.1229992,0.02453321,0.07664414,0.07913756,0.04482106,0.02440228,0.9021984,0.04965949,0.05655109,0.08179868,0.5769134,0.03155211,0.07758069,0.01745371,1.651192,4.115054,0.7246174,0.3709108,13.12451,25.23315,84.06087,20.65821,6.91081
565,0.000148124,0.01022672,0.1682099,0.06608406,0.01566555,0.0001772786,0.002355773,0.0164674,0.08496245,0.220934,6.017217E-05,0.01484733,0.1605992,1.123606E-05,0.001478755,0.07394484,0.01952815,0.2578656,2.046613,8.330455E-07,0.01147308,0.005311155,0.05142196,0.02021335,0.2387228,0.1974129,0.5040809,0.06378823,0.05133956,0.1219889,0.02452296,0.07650562,0.0801153,0.04434755,0.02432838,0.9172874,0.05156238,0.05664032,0.082013,0.5996305,0.03254436,0.0764329,0.01687664,1.647758,4.325851,0.824078,0.4375601,13.35003,27.09726,96.58131,22.48133,7.513179
566,0.0001684395,0.01081997,0.1679005,0.06522527,0.01533053,0.0002140029,0.002638527,0.01647167,0.08240459,0.2211545,6.840089E-05,0.0148325,0.1593338,1.337367E-05,0.001509921,0.07318218,0.03244352,0.2521107,2.12503,9.253586E-07,0.01139675,0.005811673,0.05310036,0.02007252,0.2481222,0.1966275,0.5051839,0.06381,0.05198324,0.1224315,0.02487634,0.07733347,0.08288606,0.04396416,0.0245515,0.9441453,0.05449181,0.05738457,0.0832902,0.6333705,0.03416228,0.0754228,0.01647453,1.64513,4.611053,0.9361567,0.5206007,13.74309,28.78427,111.6941,24.14962,8.167303
567,0.000191177,0.01167935,0.168785,0.06458608,0.01505797,0.000253964,0.003008743,0.01663308,0.08086982,0.22153,7.79868E-05,0.01507621,0.1588257,1.671002E-05,0.001568432,0.07289039,0.05911744,0.2823942,2.192948,1.030308E-06,0.01137454,0.006445941,0.05586101,0.01995334,0.2619919,0.1968779,0.5101143,0.06453207,0.05337687,0.1243884,0.02558885,0.0791316,0.08736337,0.04370006,0.02507325,0.9813753,0.05826024,0.05875976,0.08559587,0.6772885,0.03637935,0.07463414,0.01626803,1.643978,4.95309,1.0533,0.6139746,14.28769,30.3545,129.2436,25.69644,8.846973
568,0.0002121133,0.01274612,0.1708168,0.0641758,0.01486135,0.0002864359,0.003464265,0.01689623,0.08045249,0.2221526,8.697384E-05,0.01552686,0.1592868,2.017205E-05,0.001652604,0.07310027,0.09271786,0.3367276,2.249622,1.130458E-06,0.01141211,0.007168115,0.05966816,0.0198626,0.2793726,0.1981472,0.5185371,0.06591648,0.05544254,0.1277789,0.02661412,0.08177976,0.09325224,0.04357688,0.02586021,1.026096,0.06258043,0.06068676,0.08880188,0.7285838,0.03907201,0.07413216,0.01625941,1.644828,5.319291,1.156565,0.7014102,14.92706,31.26749,145.2547,26.61958,9.436923
569,0.00022624,0.01389439,0.1737467,0.06398856,0.01473975,0.0003026062,0.003945797,0.01723453,0.08104772,0.2230714,9.320091E-05,0.01612548,0.1606899,2.213771E-05,0.001757601,0.07377812,0.1218144,0.3991151,2.294765,1.203244E-06,0.01150742,0.007888832,0.06427616,0.01980435,0.2981409,0.2002274,0.5293493,0.06778836,0.05794353,0.132267,0.02782414,0.08492772,0.09983748,0.04360209,0.02681262,1.072585,0.06688265,0.06295477,0.09257292,0.7825862,0.04201674,0.07394942,0.01642852,1.647882,5.652309,1.217844,0.7613578,15.55525,31.11481,154.7177,26.5315,9.786672
570,0.0002319297,0.01500489,0.1771951,0.06401252,0.01468004,0.0003025957,0.004359356,0.01767635,0.08238356,0.2242723,9.578641E-05,0.01682624,0.1628646,2.230156E-05,0.001877732,0.07482526,0.1345625,0.462543,2.326699,1.239684E-06,0.01165041,0.008524433,0.06932204,0.01977837,0.3154806,0.2027841,0.5409552,0.06986216,0.06052231,0.1372789,0.02903361,0.08809033,0.1061388,0.04376283,0.02778511,1.114315,0.07048149,0.06525726,0.09641474,0.8342705,0.04495511,0.07407646,0.01673406,1.652942,5.899167,1.227516,0.7851024,16.08002,30.21494,157.0388,25.71446,9.858175
571,0.0002304439,0.01600176,0.1807667,0.06424569,0.01466048,0.0002913199,0.004622327,0.0182836,0.08408158,0.2257284,9.528142E-05,0.01760957,0.1655456,2.138066E-05,0.002010735,0.07609633,0.1239123,0.5234188,2.346738,1.244089E-06,0.01182506,0.009037767,0.0744302,0.01978036,0.3292087,0.2054908,0.5519173,0.07186446,0.062854,0.1422059,0.03008419,0.09086606,0.1113663,0.04402883,0.0286514,1.146852,0.07293517,0.0673209,0.09987196,0.8790795,0.04763673,0.07446788,0.01712551,1.659554,6.03756,1.197791,0.7780033,16.4589,29.04993,154.4309,24.61546,9.714112
572,0.0002253905,0.0168747,0.1841665,0.06471528,0.01465796,0.0002758347,0.004709224,0.01910316,0.08572272,0.2274857,9.33146E-05,0.01848692,0.1683936,2.019379E-05,0.002158905,0.07744514,0.09896223,0.5645118,2.367102,1.232215E-06,0.01201477,0.009459236,0.07932936,0.019804,0.3385639,0.2081459,0.5614452,0.07362733,0.06475924,0.146605,0.03090204,0.09308112,0.1152006,0.04436241,0.02934933,1.169374,0.07420687,0.0689957,0.1026793,0.9140451,0.04987922,0.07506073,0.01755741,1.667229,6.08481,1.155378,0.7566815,16.71754,28.24381,151.3383,23.81415,9.503117
573,0.0002220562,0.01768909,0.1873095,0.0654891,0.01465596,0.0002645351,0.004671101,0.0201333,0.08696544,0.2296533,9.208496E-05,0.01947782,0.1711761,1.939934E-05,0.002328867,0.07877424,0.07410558,0.5699463,2.406531,1.227782E-06,0.01220813,0.009881708,0.08396108,0.01984368,0.3445562,0.2107808,0.5697384,0.07514799,0.06627035,0.1503558,0.03152672,0.09486742,0.1179228,0.04473168,0.02990546,1.18544,0.07472249,0.07032054,0.1048729,0.9387727,0.05162339,0.07579681,0.01800186,1.675672,6.097938,1.134917,0.744927,16.95538,28.47707,153.3902,23.94817,9.433287
574,0.0002196759,0.01843993,0.1901001,0.06662704,0.01464732,0.0002565092,0.004553386,0.0213006,0.08756465,0.2323114,9.132181E-05,0.02055467,0.1737412,1.890092E-05,0.002522261,0.08001921,0.05330575,0.5402887,2.463683,1.22551E-06,0.01239738,0.0103228,0.08824375,0.01989708,0.3488586,0.2134576,0.5772861,0.07652016,0.06753522,0.1535876,0.0320489,0.0964267,0.1200582,0.04511942,0.03038322,1.198357,0.07500836,0.07143752,0.1066683,0.9516026,0.05276395,0.07663713,0.01845046,1.684815,6.106131,1.128244,0.7375193,17.18548,28.5434,154.609,23.96821,9.410313
575,0.0002157335,0.01904153,0.1923905,0.06813763,0.0146309,0.0002491082,0.004377205,0.02251758,0.08740485,0.2354249,9.00981E-05,0.02165916,0.1758133,1.839243E-05,0.00271757,0.08115824,0.03716644,0.5089749,2.503939,1.213074E-06,0.01257753,0.01071407,0.09204718,0.01996358,0.35168,0.2160677,0.5839295,0.07773832,0.06857415,0.1563267,0.03248028,0.09773601,0.1216689,0.04551444,0.03078607,1.207346,0.07507674,0.07235047,0.1080926,0.9514914,0.0532172,0.07755295,0.01889724,1.69454,6.09307,1.111551,0.7227296,17.35596,28.02138,151.8733,23.47448,9.306552
576,0.0002106567,0.01941694,0.194101,0.06996372,0.01462075,0.0002431625,0.004166991,0.0237445,0.08651349,0.2388765,8.81899E-05,0.02273548,0.1772526,1.789806E-05,0.002874515,0.08219354,0.02897821,0.5049311,2.501993,1.192241E-06,0.0127438,0.01099659,0.09527962,0.02004207,0.3525253,0.2184667,0.5892856,0.0787326,0.06932495,0.1584799,0.03278615,0.09869638,0.1225831,0.04590268,0.03108571,1.211079,0.07476717,0.07299555,0.1090638,0.9392982,0.0529855,0.07851361,0.01933056,1.704637,6.046992,1.083166,0.701259,17.44861,27.41438,147.6647,22.89539,9.139702
577,0.0002043028,0.01953309,0.1952047,0.07200117,0.01464063,0.0002376902,0.003949468,0.02497924,0.08504512,0.2424713,8.56483E-05,0.02373719,0.1781456,1.733351E-05,0.002949376,0.08313024,0.03145932,0.517188,2.471575,1.165892E-06,0.01289095,0.01113597,0.09786123,0.02013142,0.3513162,0.220566,0.5931817,0.07946336,0.06976082,0.159983,0.03295228,0.0992775,0.1227587,0.04626893,0.03127049,1.209621,0.07407561,0.0733542,0.1095577,0.91668,0.05211899,0.07948523,0.0197376,1.714893,5.9717,1.049601,0.676066,17.469,26.85019,142.9266,22.34861,8.942444
578,0.0001933564,0.01930808,0.1955043,0.07410417,0.01470659,0.000225363,0.003711361,0.02616268,0.08315953,0.2458988,8.120279E-05,0.02459644,0.1784003,1.626581E-05,0.002912899,0.0839287,0.04363148,0.5275087,2.418851,1.117408E-06,0.01301066,0.01102538,0.09952953,0.02023108,0.3476172,0.2221348,0.5950605,0.07986264,0.06981795,0.160721,0.0329429,0.09933794,0.1220317,0.04659703,0.03130753,1.200755,0.07286975,0.07336605,0.1094874,0.883301,0.05058755,0.0804289,0.02010205,1.725023,5.838049,0.9877953,0.630661,17.33172,25.21168,130.9957,20.8489,8.53701
579,0.0001833881,0.01885591,0.1951101,0.07615764,0.0148303,0.0002142968,0.003509316,0.02721195,0.08108958,0.2489568,7.725909E-05,0.02529592,0.1782529,1.522768E-05,0.002783493,0.08456979,0.06057728,0.5330445,2.366291,1.075594E-06,0.01310102,0.01071258,0.1002836,0.02033964,0.3412077,0.2231462,0.5948588,0.07986844,0.06944341,0.1605768,0.03273394,0.09888279,0.1203032,0.04686696,0.03118152,1.185768,0.07109328,0.07297449,0.1087708,0.845447,0.0486678,0.08129588,0.02040331,1.734699,5.680271,0.9401537,0.5961001,17.14973,25.09239,126.578,20.65985,8.277069
580,0.0001738911,0.01826394,0.194093,0.07806232,0.01500105,0.0002029477,0.00335637,0.02799928,0.07902171,0.2515174,7.371539E-05,0.0258007,0.1778986,1.41858E-05,0.002600939,0.08499877,0.07407852,0.5333616,2.316522,1.039032E-06,0.01315903,0.01023298,0.100005,0.02045387,0.3338322,0.2237311,0.5932772,0.0796036,0.06880488,0.1597597,0.03241632,0.09814509,0.1181154,0.04707041,0.03096092,1.168769,0.06928752,0.07236568,0.1076847,0.8050834,0.04648184,0.08204483,0.02063688,1.743862,5.531838,0.9075065,0.5674053,16.95025,24.82887,121.9089,20.37967,8.072745
581,0.0001632626,0.01755514,0.1924627,0.07973536,0.01519009,0.0001894786,0.003222116,0.02839534,0.07711889,0.2535451,7.007505E-05,0.02607833,0.1775141,1.300798E-05,0.002405863,0.08518843,0.07662143,0.5266472,2.269133,9.976475E-07,0.0131857,0.009709088,0.09851048,0.02055177,0.3259302,0.2238479,0.5903853,0.07910524,0.06795846,0.1583911,0.03201516,0.09714774,0.115592,0.04720604,0.03066188,1.149534,0.06746607,0.07157438,0.1063035,0.7652431,0.04421089,0.08263952,0.02080055,1.752406,5.380134,0.8713494,0.53635,16.69883,24.14071,115.1201,19.73993,7.827654
582,0.0001526608,0.0167519,0.1902799,0.08109897,0.01537007,0.0001764146,0.003075464,0.02829952,0.07553317,0.2550016,6.640302E-05,0.02609497,0.1771935,1.192314E-05,0.002223714,0.08512162,0.06377552,0.5057259,2.231341,9.523491E-07,0.01318166,0.009139102,0.09559672,0.02063255,0.3172165,0.2234257,0.5860489,0.0783577,0.06689004,0.1564848,0.03151672,0.09584755,0.1126626,0.04727085,0.03027381,1.127258,0.065505,0.07057735,0.1046056,0.7282978,0.04199626,0.08304236,0.02088744,1.760145,5.21433,0.8282152,0.502035,16.38185,23.34405,107.5108,18.99901,7.541532
583,0.000144993,0.01594042,0.187745,0.0821261,0.01550979,0.00016845,0.002927804,0.02769122,0.07437772,0.2558604,6.381922E-05,0.02584743,0.1767043,1.131362E-05,0.00206866,0.08481428,0.03995238,0.4560271,2.226187,9.187386E-07,0.01314956,0.008582829,0.09118178,0.02069544,0.3080378,0.2225636,0.5806168,0.07739364,0.065643,0.154119,0.03094149,0.09434159,0.1094559,0.04726258,0.0298164,1.104064,0.06351359,0.06942268,0.1026672,0.6975037,0.04002572,0.08321884,0.02089274,1.766947,5.060881,0.7999378,0.4782202,16.07255,23.43447,104.2765,19.03187,7.380738
